,molecule_1,molecule_2,molecule_3,molecule_4,x1 [mol/mol],x2 [mol/mol],x3 [mol/mol],x4 [mol/mol],T [K],p_cosmo,p_ddb,p_cosmo_plus1K,hov_cosmo
2415,ClC(Cl)Cl,CCCCCC,---,---,0.5965,0.4034999999999999,0.0,0.0,328.15,84.36732091898766,83.673,87.2332777048232,30.000163744314587
2416,ClC(Cl)Cl,CCCCCC,---,---,0.6991,0.3008999999999999,0.0,0.0,328.15,85.16861898340007,84.673,88.0721580922461,30.10583159927436
2417,ClC(Cl)Cl,CCCCCC,---,---,0.8,0.1999999999999999,0.0,0.0,328.15,85.22252268639592,84.913,88.14572038230052,30.28741461157485
2418,ClC(Cl)Cl,CCCCCC,---,---,0.9003,0.0997,0.0,0.0,328.15,84.3474922635672,84.153,87.27196033069872,30.609399811310713
2419,ClC(Cl)Cl,CCCCCC,---,---,1.0,0.0,0.0,0.0,328.15,82.12026030755182,82.393,85.0267631191004,31.235486928628752
2420,CO,CCCCCC,---,---,0.0,1.0,0.0,0.0,333.15,76.06958937823019,76.047,78.68421928683848,31.279343096828477
2427,CO,CCCCCC,---,---,0.145,0.855,0.0,0.0,333.15,133.6985484698837,147.148,138.55580607010384,33.030093470800615
2428,CO,CCCCCC,---,---,0.175,0.825,0.0,0.0,333.15,135.30084566169606,148.308,140.23574920387534,33.15837515980836
2429,CO,CCCCCC,---,---,0.218,0.782,0.0,0.0,333.15,136.88099057663624,148.988,141.8953581530172,33.300787227609646
2430,CO,CCCCCC,---,---,0.399,0.601,0.0,0.0,333.15,139.38235391111562,149.348,144.53874567343559,33.62353797109431
2431,CO,CCCCCC,---,---,0.479,0.521,0.0,0.0,333.15,139.59504004999695,149.561,144.76906519705153,33.685973993061175
2432,CO,CCCCCC,---,---,0.522,0.478,0.0,0.0,333.15,139.60572995379255,149.641,144.78334135707564,33.706367866895036
2433,CO,CCCCCC,---,---,0.57,0.43,0.0,0.0,333.15,139.53882304404002,149.494,144.7161885094181,33.72066573925671
2434,CO,CCCCCC,---,---,0.613,0.387,0.0,0.0,333.15,139.3898374605767,149.388,144.56282580502796,33.72803364525222
2435,CO,CCCCCC,---,---,0.657,0.3429999999999999,0.0,0.0,333.15,139.10374744464968,149.308,144.26694819591148,33.733356733903896
2436,CO,CCCCCC,---,---,0.733,0.267,0.0,0.0,333.15,137.99045219744943,149.254,143.1154507385359,33.753539600414605
2437,CO,CCCCCC,---,---,0.79,0.2099999999999999,0.0,0.0,333.15,136.07038393731153,148.961,141.13230641172777,33.80755352572853
2438,CO,CCCCCC,---,---,0.828,0.172,0.0,0.0,333.15,133.7541810244978,147.761,138.7423659077734,33.89046061235697
2449,CO,CCCCCC,---,---,1.0,0.0,0.0,0.0,333.15,84.10542537775007,83.9,87.58547772391339,37.52713367569534
2450,ClC(Cl)Cl,CCCCCC,---,---,0.0,1.0,0.0,0.0,318.15,44.4768553602112,45.13,46.181503789045244,31.75199866321796
2451,ClC(Cl)Cl,CCCCCC,---,---,0.1015,0.8985,0.0,0.0,318.15,49.00692054264151,48.663,50.83764341354122,30.962767310873122
2452,ClC(Cl)Cl,CCCCCC,---,---,0.2025,0.7975,0.0,0.0,318.15,52.52985270037169,52.182,54.46454903758102,30.53458377340586
2453,ClC(Cl)Cl,CCCCCC,---,---,0.2895,0.7105,0.0,0.0,318.15,54.90929845196682,54.582,56.91830092578107,30.336893593198337
2454,ClC(Cl)Cl,CCCCCC,---,---,0.3959,0.6041000000000001,0.0,0.0,318.15,57.12950304413291,56.662,59.212207576978294,30.229539099872834
2455,ClC(Cl)Cl,CCCCCC,---,---,0.4982,0.5018,0.0,0.0,318.15,58.653173579625374,58.595,60.790499218896386,30.216684884373162
2456,ClC(Cl)Cl,CCCCCC,---,---,0.5979,0.4021,0.0,0.0,318.15,59.62646806068514,59.515,61.80263770872843,30.26281776887641
2457,ClC(Cl)Cl,CCCCCC,---,---,0.6986,0.3014,0.0,0.0,318.15,60.10997892882099,60.275,62.311095187126,30.361729816054677
2458,ClC(Cl)Cl,CCCCCC,---,---,0.8,0.1999999999999999,0.0,0.0,318.15,60.02639388394596,60.462,62.237276643511244,30.535746147216916
2459,ClC(Cl)Cl,CCCCCC,---,---,0.9006,0.0994,0.0,0.0,318.15,59.18601705212333,59.915,61.389431364500986,30.858764950103506
2460,ClC(Cl)Cl,CCCCCC,---,---,1.0,0.0,0.0,0.0,318.15,57.195198684813086,57.729,59.37183951049079,31.5322094131566
2461,CC#N,CC(C)O,---,---,0.047,0.953,0.0,0.0,323.15,29.288802695387606,28.078,30.643119727576767,39.36881944610998
2462,CC#N,CC(C)O,---,---,0.127,0.873,0.0,0.0,323.15,33.84261479514433,32.344,35.334449863659565,37.570099101097604
2463,CC#N,CC(C)O,---,---,0.164,0.836,0.0,0.0,323.15,35.37840449911507,33.731,36.91760359371759,37.0904781372334
2464,CC#N,CC(C)O,---,---,0.22,0.78,0.0,0.0,323.15,37.19632979549735,35.357,38.79220905482916,36.5874480987368
2465,CC#N,CC(C)O,---,---,0.236,0.764,0.0,0.0,323.15,37.62293498026583,35.85,39.23218971358929,36.47806266154244
2466,CC#N,CC(C)O,---,---,0.301,0.6990000000000001,0.0,0.0,323.15,39.01959742177509,36.984,40.67263792522668,36.13650146832499
2467,CC#N,CC(C)O,---,---,0.431,0.569,0.0,0.0,323.15,40.65369086629358,38.504,42.355950314082676,35.7251799374263
2468,CC#N,CC(C)O,---,---,0.546,0.4539999999999999,0.0,0.0,323.15,41.29171921723177,39.303,43.00764919692726,35.46104686263975
2469,CC#N,CC(C)O,---,---,0.637,0.363,0.0,0.0,323.15,41.416882570588804,39.543,43.12698030616238,35.23825585985689
2470,CC#N,CC(C)O,---,---,0.763,0.237,0.0,0.0,323.15,40.943345063473664,39.143,42.614012759044726,34.83209359554023
2471,CC#N,CC(C)O,---,---,0.864,0.136,0.0,0.0,323.15,39.54757074174856,38.05,41.139053485753735,34.36157305632692
2472,CC#N,CC(C)O,---,---,0.9,0.0999999999999999,0.0,0.0,323.15,38.63023226552895,37.57,40.17493330967703,34.14771943520593
2473,CC#N,CC(C)O,---,---,0.932,0.0679999999999999,0.0,0.0,323.15,37.51454982493033,36.477,39.004947509322996,33.93136307795943
2474,CC#N,CC(C)O,---,---,0.948,0.052,0.0,0.0,323.15,36.81720933367737,35.97,38.27469748451294,33.81292685267706
2475,CC#N,CC(C)O,---,---,0.987,0.013,0.0,0.0,323.15,34.57586273557461,34.304,35.93160982207268,33.49757630216449
2476,CC#N,CC(C)O,---,---,0.0,1.0,0.0,0.0,355.45,101.1340198209434,101.33,105.03694963535075,39.88948103899614
2477,CC#N,CC(C)O,---,---,0.051,0.949,0.0,0.0,354.75,107.41229207020537,101.33,111.4265774768041,38.50046267493337
2478,CC#N,CC(C)O,---,---,0.084,0.916,0.0,0.0,354.05,109.28133118498111,101.33,113.31375551845412,37.87201532418932
2483,CC#N,CC(C)O,---,---,0.454,0.546,0.0,0.0,349.35,110.20082628270008,101.33,114.10268897674995,35.40859686464815
2484,CC#N,CC(C)O,---,---,0.531,0.469,0.0,0.0,348.85,108.78698204473278,101.33,112.62637002040397,35.195607603909075
2485,CC#N,CC(C)O,---,---,0.605,0.395,0.0,0.0,348.65,107.90326606012135,101.33,111.69271603496202,34.98519012955348
2486,CC#N,CC(C)O,---,---,0.675,0.3249999999999999,0.0,0.0,348.6,107.00608503628347,101.33,110.74107309070165,34.76516218933865
2487,CC#N,CC(C)O,---,---,0.704,0.296,0.0,0.0,348.65,106.69091010539245,101.33,110.4028020962822,34.66408554157249
2488,CC#N,CC(C)O,---,---,0.812,0.1879999999999999,0.0,0.0,349.0,104.51444084588539,101.33,108.09598601135474,34.220516715602386
2489,CC#N,CC(C)O,---,---,0.854,0.146,0.0,0.0,349.25,103.02985068421034,101.33,106.53350686600153,34.01161820898689
2490,CC#N,CC(C)O,---,---,0.912,0.0879999999999999,0.0,0.0,349.85,100.18236426824649,101.33,103.54378163747963,33.6809690562496
2491,CC#N,CC(C)O,---,---,0.963,0.037,0.0,0.0,351.45,98.50991106757955,101.33,101.7514609210787,33.34422650751099
2492,CC#N,CC(C)O,---,---,1.0,0.0,0.0,0.0,354.75,101.1659863691994,101.33,104.40777305808318,33.096815285262444
2493,CC#N,CCCCO,---,---,0.0,1.0,0.0,0.0,390.85,102.21434233886761,101.33,105.8376614318872,44.358279490556306
2494,CC#N,CCCCO,---,---,0.054,0.946,0.0,0.0,382.45,102.21826300814126,101.33,105.62033894643073,39.921433193273074
2495,CC#N,CCCCO,---,---,0.08,0.92,0.0,0.0,379.25,102.39342856964706,101.33,105.73948106580283,38.55585688428319
2496,CC#N,CCCCO,---,---,0.123,0.877,0.0,0.0,375.35,104.24334423052636,101.33,107.57822493727568,36.986265474859124
2497,CC#N,CCCCO,---,---,0.148,0.852,0.0,0.0,373.35,104.75351257681666,101.33,108.08188831309573,36.34829254499658
2498,CC#N,CCCCO,---,---,0.2,0.8,0.0,0.0,370.15,106.33116668175532,101.33,109.66931275318339,35.3084418147385
2499,CC#N,CCCCO,---,---,0.287,0.7130000000000001,0.0,0.0,366.45,108.50802834912659,101.33,111.90579952918546,34.5198426329917
2500,CC#N,CCCCO,---,---,0.376,0.624,0.0,0.0,363.55,108.58509492115208,101.33,112.00813033620976,34.20120977773422
2501,CC#N,CCCCO,---,---,0.465,0.5349999999999999,0.0,0.0,361.65,108.80207282549061,101.33,112.25910872882291,34.1090084607773
2502,CC#N,CCCCO,---,---,0.581,0.419,0.0,0.0,359.8,108.32403805028383,101.33,111.8018449274557,34.10863277474042
2503,CC#N,CCCCO,---,---,0.678,0.3219999999999999,0.0,0.0,358.25,106.50888037247049,101.33,109.95834118120872,34.1071118901209
2504,CC#N,CCCCO,---,---,0.78,0.2199999999999999,0.0,0.0,357.25,106.07102173397837,101.33,109.51694416286408,34.020644814235524
2505,CC#N,CCCCO,---,---,0.859,0.141,0.0,0.0,356.25,104.64792111243005,101.33,108.04899576810726,33.84427637416356
2506,CC#N,CCCCO,---,---,0.917,0.0829999999999999,0.0,0.0,355.55,103.43063392592764,101.33,106.78295489792546,33.620865101851834
2507,CC#N,CCCCO,---,---,0.955,0.045,0.0,0.0,355.15,102.54561121735561,101.33,105.85622452097667,33.41599159469131
2508,CC#N,CCCCO,---,---,1.0,0.0,0.0,0.0,354.75,101.1659863691994,101.33,104.40777305808318,33.096815285262444
2515,CCOC(C)=O,CC(=O)O,---,---,0.7311,0.2689,0.0,0.0,333.11,42.79103750675762,44.596,44.4414282424022,35.018999386966584
2516,CCOC(C)=O,CC(=O)O,---,---,0.9033,0.0967,0.0,0.0,333.11,51.13442100458022,53.382,53.070005404014715,34.3810534069348
2517,CCOC(C)=O,CC(=O)O,---,---,0.941,0.059,0.0,0.0,333.11,52.94964165263051,53.489,54.947680786723105,34.27569347459492
2518,CC(C)=O,CO,CC(C)O,---,0.0,0.0,1.0,0.0,355.65,101.90488637224541,101.33,105.83223097546185,39.88116465210725
2519,CC(C)=O,CO,CC(C)O,---,1.0,0.0,0.0,0.0,329.45,102.12826527160891,101.33,105.6898848961574,31.02901486638976
2520,CC(C)=O,CO,CC(C)O,---,0.0,1.0,0.0,0.0,337.6,100.52855753929269,101.33,104.56489142794729,37.415099162784244
2521,CC(C)=O,CO,CC(C)O,---,0.781,0.121,0.0979999999999999,0.0,329.98,100.14546188507165,101.33,103.73767613811378,32.002313161974385
2522,CC(C)=O,CO,CC(C)O,---,0.702,0.252,0.046,0.0,329.37,99.9664025890661,101.33,103.61336113270649,32.41854066182271
2523,CC(C)=O,CO,CC(C)O,---,0.579,0.232,0.189,0.0,331.52,98.65269170422337,101.33,102.25502147524655,32.87206926775423
2524,CC(C)=O,CO,CC(C)O,---,0.526,0.355,0.119,0.0,330.88,98.53454825885845,101.33,102.18185382432473,33.185993670202436
2525,CC(C)=O,CO,CC(C)O,---,0.467,0.313,0.2199999999999999,0.0,332.45,97.74086718985575,101.33,101.3524521066028,33.443519848043586
2526,CC(C)=O,CO,CC(C)O,---,0.424,0.485,0.091,0.0,331.12,97.60412057506896,101.33,101.27299627359395,33.739918826209745
2527,CC(C)=O,CO,CC(C)O,---,0.386,0.279,0.3349999999999999,0.0,334.97,98.35572302659419,101.33,101.98294103414223,33.886669972881386
2528,CC(C)=O,CO,CC(C)O,---,0.332,0.43,0.2379999999999999,0.0,334.24,98.45657626866577,101.33,102.14735514735263,34.285302405883726
2529,CC(C)=O,CO,CC(C)O,---,0.314,0.401,0.2849999999999999,0.0,335.06,98.31011830919994,101.33,101.99093925173533,34.41247292997442
2530,CC(C)=O,CO,CC(C)O,---,0.257,0.536,0.2069999999999999,0.0,334.92,98.87231235891394,101.33,102.62525007626512,34.84936459975613
2531,CC(C)=O,CO,CC(C)O,---,0.206,0.603,0.191,0.0,335.27,98.09095525953234,101.33,101.85326320072076,35.28139148058635
2532,CC(C)=O,CO,CC(C)O,---,0.168,0.672,0.1599999999999999,0.0,335.41,97.74764525155952,101.33,101.53040114710025,35.62148886913906
2533,CC(C)=O,CO,CC(C)O,---,0.135,0.753,0.1119999999999999,0.0,335.33,97.510201015841,101.33,101.31776806530405,35.91925580664714
2537,C1CCOC1,CC(=O)O,---,---,0.0972,0.9028,0.0,0.0,303.15,3.6457577090775466,3.722,3.843870816796552,40.566335739906755
2538,C1CCOC1,CC(=O)O,---,---,0.16,0.84,0.0,0.0,303.15,4.822610502926063,4.614,5.071683823122859,38.605188238030436
2539,C1CCOC1,CC(=O)O,---,---,0.2899,0.7101,0.0,0.0,303.15,7.182307947656421,6.852,7.532117355301645,36.45705163473291
2540,C1CCOC1,CC(=O)O,---,---,0.3185,0.6815,0.0,0.0,303.15,7.7238899103763945,7.408,8.096438368510679,36.11262876865048
2541,C1CCOC1,CC(=O)O,---,---,0.398,0.602,0.0,0.0,303.15,9.332548734725627,9.411,9.771737247852986,35.25398485691304
2542,C1CCOC1,CC(=O)O,---,---,0.4824,0.5176000000000001,0.0,0.0,303.15,11.272441161224197,11.805,11.790385381975536,34.43935547828725
